procset,wid,sin,rep,key,x_value,y_value,type
tomo2D,0,17,1,t,0.1411232983182814,10.125603634999793,FK
tomo2D,0,17,1,t,0.502033515790837,14.09600106953983,FK
tomo2D,0,17,1,t,0.9018109874527446,19.816065170148356,FK
tomo2D,0,17,1,t,1.2682736698094934,24.32482157886331,FK
tomo2D,0,17,1,t,1.4848198002930266,28.09333439808775,FK
tomo2D,0,17,2,t,0.035627958498949786,9.318065173737414,FK
tomo2D,0,17,2,t,0.5242433753276096,14.230590813083559,FK
tomo2D,0,17,2,t,0.8018666195372678,18.470167734711055,FK
tomo2D,0,17,2,t,1.0794898637469257,21.700321579760576,FK
tomo2D,0,17,2,t,1.3793229674933567,26.276372860247395,FK
tomo2D,0,18,1,t,0.046733353636032204,8.510526712475034,FK
tomo2D,0,18,1,t,0.6019778837063139,15.509193376748994,FK
tomo2D,0,18,1,t,1.0073078202524148,20.96007799027006,FK
tomo2D,0,18,1,t,1.4126377567985156,27.083911321509778,FK
tomo2D,0,18,2,t,0.024522563361867422,8.84700107133436,FK
tomo2D,0,18,2,t,0.5131384455592233,13.894116454224234,FK
tomo2D,0,18,2,t,0.9962028904840284,20.6908985031826,FK
tomo2D,0,18,2,t,1.4126377567985156,27.01661644973791,FK
tomo2D,0,19,1,t,0.05783874877311457,9.519949789053008,FK
tomo2D,0,19,1,t,0.7074747165059839,16.047552350923915,FK
tomo2D,0,19,1,t,0.9850979607156422,19.61418055483276,FK
tomo2D,0,19,1,t,1.5403444491349583,26.814731834422314,FK
tomo2D,0,19,2,t,0.05228605120457336,9.250770301965549,FK
tomo2D,0,19,2,t,0.607530348590507,14.499770300171019,FK
tomo2D,0,19,2,t,0.8462863386108129,17.797219016992404,FK
tomo2D,0,19,2,t,1.1128046530520848,21.49843696444498,FK
tomo2D,0,19,2,t,1.5236870544823788,26.612847219106722,FK
tomo2D,0,20,1,t,0.046733353636032204,8.847001071334361,FK
tomo2D,0,20,1,t,0.6241877432430866,15.240013889661537,FK
tomo2D,0,20,1,t,0.9962028904840284,19.950654913692087,FK
tomo2D,0,20,1,t,1.4792673354088335,26.343667732019266,FK
tomo2D,0,20,2,t,0.05783874877311457,8.914295943106223,FK
tomo2D,0,20,2,t,0.6463976027798591,15.374603633205265,FK
tomo2D,0,20,2,t,1.012860285136608,20.489013887867007,FK
tomo2D,0,20,2,t,1.4459525461036744,26.34366773201926,FK
tomo2D,0,21,1,t,0.05228605120457336,9.183475430193685,FK
tomo2D,0,21,1,t,0.7741042951163019,17.32615491458935,FK
tomo2D,0,21,1,t,1.1683293018940164,22.57515491279482,FK
tomo2D,0,21,1,t,1.4792673354088335,26.276372860247395,FK
tomo2D,0,21,2,t,0.05228605120457336,8.981590814878091,FK
tomo2D,0,21,2,t,0.7852092248846881,17.25886004281749,FK
tomo2D,0,21,2,t,1.2627212049253003,23.382693374057204,FK
tomo2D,0,21,2,t,1.5292395193665718,27.89144978277216,FK
tomo2D,0,22,1,t,0.046733353636032204,9.048885686649953,FK
tomo2D,0,22,1,t,0.674159927200825,15.778372863836454,FK
tomo2D,0,22,1,t,1.0406226095575737,21.565731836216845,FK
tomo2D,0,22,1,t,1.4570574758720607,25.80530875784434,FK
tomo2D,0,22,2,t,0.06894414391019699,9.856424147912334,FK
tomo2D,0,22,2,t,0.7241321111585634,16.182142094467647,FK
tomo2D,0,22,2,t,0.9962028904840284,20.55630875963887,FK
tomo2D,0,22,2,t,1.3126933888830385,24.05564209177585,FK
tomo2D,0,22,2,t,1.4848198002930268,26.0744882449318,FK
tomo2D,0,23,1,t,0.05783874877311457,10.529372865630986,FK
tomo2D,0,23,1,t,0.3798792883385874,13.019283121189991,FK
tomo2D,0,23,1,t,0.6852648569692114,15.980257479152053,FK
tomo2D,0,23,1,t,0.9240208469895173,20.08524465723582,FK
tomo2D,0,23,1,t,1.2349588805043346,23.18080875874161,FK
tomo2D,0,23,1,t,1.4515050109878675,26.343667732019266,FK
tomo2D,0,23,2,t,0.046733353636032204,9.789129276140468,FK
tomo2D,0,23,2,t,0.4409564020647122,13.355757480049315,FK
tomo2D,0,23,2,t,0.6630549974324387,15.509193376748994,FK
tomo2D,0,23,2,t,0.8573912683791993,19.88336004192022,FK
tomo2D,0,23,2,t,1.2071965560833684,23.584577989372796,FK
tomo2D,0,23,2,t,1.4737148705246406,26.74743696265045,FK
tomo2D,0,24,1,t,0.06339144634165578,10.394783122087254,FK
tomo2D,0,24,1,t,0.5075859806750301,14.432475428399155,FK
tomo2D,0,24,1,t,0.8962585225685514,19.008526708885974,FK
tomo2D,0,24,1,t,0.9962028904840283,22.0367959386199,FK
tomo2D,0,24,1,t,1.3682180377249704,26.276372860247395,FK
tomo2D,0,24,2,t,0.06894414391019699,11.00043696803404,FK
tomo2D,0,24,2,t,0.3909842181069737,13.759526710680504,FK
tomo2D,0,24,2,t,0.8296289439582335,18.40287286293919,FK
tomo2D,0,24,2,t,0.9795454958314489,22.17138568216363,FK
tomo2D,0,24,2,t,1.3737705026091636,26.20907798847553,FK
tomo2D,0,25,1,t,0.09115493418436177,9.721834404368604,FK
tomo2D,0,25,1,t,0.3909842181069737,12.413629275243204,FK
tomo2D,0,25,1,t,0.674159927200825,17.05697542750189,FK
tomo2D,0,25,1,t,0.9018109874527445,20.892783118498194,FK
tomo2D,0,25,1,t,1.3626655728407773,25.80530875784434,FK
tomo2D,0,25,2,t,0.06339144634165578,9.51994978905301,FK
tomo2D,0,25,2,t,0.40764161275955324,12.750103634102532,FK
